Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-12-22T05:17:58+1100,Trade,SELL_TO_OPEN,MARA  220121C00050000,Equity Option,Sold 2 MARA 01/21/22 Call 50.00 @ 1.00,200.00,2,100.00,-2.00,-0.254,100,MARA,MARA,1/22/22,50.0,CALL,190119476
2021-12-21T06:53:04+1100,Trade,SELL_TO_OPEN,LXRX  220121C00004000,Equity Option,Sold 7 LXRX 01/21/22 Call 4.00 @ 0.50,350.00,7,50.00,-7.00,-0.874,100,LXRX,LXRX,1/22/22,4.0,CALL,189929261
2021-12-21T06:31:30+1100,Trade,BUY_TO_OPEN,SPY,Equity,Bought 2 SPY @ 453.10,-906.20,2,-453.10,0.00,-0.002,,,,,,,189920792
2021-12-21T06:26:18+1100,Trade,BUY_TO_CLOSE,MARA  220121C00060000,Equity Option,Bought 2 MARA 01/21/22 Call 60.00 @ 0.50,-100.00,2,-50.00,0.00,-0.24,100,MARA,MARA,1/22/22,60.0,CALL,189924776
2021-12-21T06:19:29+1100,Trade,BUY_TO_OPEN,TSLA,Equity,Bought 1 TSLA @ 904.57,-904.57,1,-904.57,0.00,-0.001,,,,,,,189922515
2021-12-21T06:14:14+1100,Trade,BUY_TO_OPEN,SPY,Equity,Bought 2 SPY @ 453.80,-907.60,2,-453.80,0.00,-0.002,,,,,,,189920626
2021-12-19T03:10:14+1100,Money Movement,,,,Regulatory fee adjustment,0.04,0,,--,0.00,,,,,,,
2021-12-18T09:00:00+1100,Receive Deliver,,BKSY  211217P00007500,Equity Option,Removal of option due to assignment,0.00,2,0.00,--,0.00,100,BKSY,BKSY,12/18/21,7.5,PUT,
2021-12-18T09:00:00+1100,Receive Deliver,BUY_TO_OPEN,BKSY,Equity,Buy to Open 200 BKSY @ 7.50,"-1,500.00",200,-7.50,--,-5.00,,,,,,,
2021-12-18T09:00:00+1100,Receive Deliver,,BNGO  211217P00005000,Equity Option,Removal of option due to assignment,0.00,8,0.00,--,0.00,100,BNGO,BNGO,12/18/21,5.0,PUT,
2021-12-18T09:00:00+1100,Receive Deliver,BUY_TO_OPEN,BNGO,Equity,Buy to Open 800 BNGO @ 5.00,"-4,000.00",800,-5.00,--,-5.00,,,,,,,
2021-12-18T09:00:00+1100,Receive Deliver,,NNDM  211217P00005000,Equity Option,Removal of option due to assignment,0.00,7,0.00,--,0.00,100,NNDM,NNDM,12/18/21,5.0,PUT,
2021-12-18T09:00:00+1100,Receive Deliver,BUY_TO_OPEN,NNDM,Equity,Buy to Open 700 NNDM @ 5.00,"-3,500.00",700,-5.00,--,-5.00,,,,,,,
2021-12-18T09:00:00+1100,Receive Deliver,,PLTR  211217P00024000,Equity Option,Removal of option due to assignment,0.00,2,0.00,--,0.00,100,PLTR,PLTR,12/18/21,24.0,PUT,
2021-12-18T09:00:00+1100,Receive Deliver,BUY_TO_OPEN,PLTR,Equity,Buy to Open 200 PLTR @ 24.00,"-4,800.00",200,-24.00,--,-5.00,,,,,,,
2021-12-18T08:00:00+1100,Receive Deliver,,BKSY  211217C00012500,Equity Option,Removal of 2.0 BKSY 12/17/21 Call 12.50 due to expiration.,0.00,2,0.00,--,0.00,100,BKSY,BKSY,12/18/21,12.5,CALL,
2021-12-18T08:00:00+1100,Receive Deliver,,AVPT  211217C00011000,Equity Option,Removal of 2.0 AVPT 12/17/21 Call 11.00 due to expiration.,0.00,2,0.00,--,0.00,100,AVPT,AVPT,12/18/21,11.0,CALL,
2021-12-18T08:00:00+1100,Receive Deliver,,AMD   211217P00085000,Equity Option,Removal of 25.0 AMD 12/17/21 Put 85.00 due to expiration.,0.00,25,0.00,--,0.00,100,AMD,AMD,12/18/21,85.0,PUT,
2021-12-18T08:00:00+1100,Receive Deliver,,MSFT  211217P00205000,Equity Option,Removal of 10.0 MSFT 12/17/21 Put 205.00 due to expiration.,0.00,10,0.00,--,0.00,100,MSFT,MSFT,12/18/21,205.0,PUT,
2021-12-18T03:51:28+1100,Trade,SELL_TO_OPEN,NIO   220121C00040000,Equity Option,Sold 1 NIO 01/21/22 Call 40.00 @ 0.64,64.00,1,64.00,-1.00,-0.132,100,NIO,NIO,1/22/22,40.0,CALL,189599251
2021-12-18T03:35:43+1100,Trade,SELL_TO_OPEN,NVDA  220121C00345000,Equity Option,Sold 1 NVDA 01/21/22 Call 345.00 @ 4.38,438.00,1,438.00,-1.00,-0.132,100,NVDA,NVDA,1/22/22,345.0,CALL,189594752
2021-12-18T03:35:43+1100,Trade,SELL_TO_OPEN,NVDA  220121P00260000,Equity Option,Sold 1 NVDA 01/21/22 Put 260.00 @ 10.88,"1,088.00",1,"1,088.00",-1.00,-0.132,100,NVDA,NVDA,1/22/22,260.0,PUT,189594752
